image_id,person,car,dog,cat,bicycle
2008_002356,1,0,0,0,0
2008_003048,0,0,0,1,0
2009_005051,0,0,0,1,0
2010_001794,0,0,0,1,0
2009_005045,1,0,0,0,0
2010_003183,0,0,0,0,0
2008_008109,0,0,0,0,0
2012_001641,1,0,0,0,0
2007_001825,0,0,1,1,0
2011_004284,1,0,0,0,0
2008_006124,1,0,0,0,0
2008_006642,1,1,0,0,1
2008_000233,1,0,0,0,0
2011_002193,1,0,0,0,0
2007_008801,1,1,0,0,0
2008_004055,1,0,0,0,0
2009_003352,0,0,0,0,0
2008_002424,1,0,0,0,0
2011_000784,0,0,0,0,0
2010_006776,1,0,0,0,0
2011_001471,0,0,0,0,0
2010_000307,0,0,0,0,0
2012_003903,1,0,0,0,0
2011_005617,1,0,0,0,0
2010_004161,1,0,1,0,0
2008_008684,1,0,0,0,0
2011_002178,0,0,0,0,0
2010_002510,1,0,0,0,0
2011_004509,1,0,0,0,0
2010_005519,0,0,0,0,0
2012_001872,1,0,0,0,0
2010_002276,1,0,1,0,0
2010_003168,0,0,0,0,0
2011_005171,1,0,0,0,0
2010_000461,1,0,0,0,0
2011_000009,1,0,0,0,0
2010_006010,1,0,0,0,0
2008_004900,0,0,1,0,0
2010_000475,0,0,1,0,0
2008_004914,0,0,0,0,0
2010_006004,1,0,0,0,0
2012_001866,1,0,0,0,0
2007_008140,0,0,0,0,0
2011_003514,1,0,0,0,0
2007_001602,0,0,0,0,0
2010_004175,0,0,0,1,0
2008_006865,0,0,0,0,0
2008_008690,1,0,0,0,0
2010_002504,1,0,0,1,0
2011_003272,1,0,0,0,0
2010_006762,1,0,0,0,0
2010_000313,1,0,0,0,0
2012_003917,1,0,0,0,0
2010_003632,1,0,0,0,0
2009_000854,0,0,0,1,0
2011_002144,1,0,0,0,0
2010_005243,1,0,0,0,0
2009_003385,1,0,0,0,0
2012_004088,1,0,0,0,0
2010_001025,0,0,0,1,0
2011_000753,1,0,0,0,0
2010_006992,1,0,0,0,0
2007_002445,0,0,0,1,0
2011_006322,1,0,0,0,0
2012_003081,1,0,0,0,0
2010_001743,0,0,0,0,0
2009_002925,1,0,1,0,0
2008_002395,0,0,1,0,0
2011_004253,1,0,0,0,0
2010_003154,0,0,0,0,0
2012_001696,1,0,0,0,0
2008_001688,0,0,0,0,0
2010_005531,0,0,0,0,0
2011_002636,0,0,0,0,0
2008_001850,0,0,0,0,0
2012_001682,1,0,0,0,0
2007_006151,1,1,0,0,0
2009_005086,0,1,0,0,0
2010_000449,1,0,0,0,0
2010_001757,1,1,0,0,0
2011_007028,1,0,0,0,0
2011_000747,0,0,0,0,0
2008_003921,1,0,0,0,0
2010_004149,0,0,0,0,0
2011_002150,0,0,0,0,1
2009_000840,0,0,0,0,0
2010_002538,0,0,0,0,0
2010_005257,0,0,0,1,0
2008_001461,1,0,1,0,0
2009_000317,0,0,0,0,0
2009_001009,0,0,0,0,0
2008_008323,0,0,0,0,0
2008_007010,0,0,0,0,0
2012_002162,1,0,0,0,0
2008_004519,1,0,0,0,0
2008_003276,0,0,1,0,0
2009_002500,1,0,1,0,0
2011_006861,1,0,0,0,0
2009_004171,0,1,0,0,0
2011_001868,0,0,1,0,0
2008_003510,1,0,0,0,0
2008_000019,0,0,1,0,0
2010_002909,0,0,0,1,0
2008_001307,1,0,0,0,0
2009_000471,0,0,0,0,0
2011_004904,1,0,0,0,0
2012_001319,1,0,0,0,0
2012_000007,1,0,0,0,0
2008_005175,0,0,0,0,1
2009_002272,0,0,0,0,0
2008_003504,1,0,0,0,0
2012_002610,1,0,0,0,0
2009_002514,1,0,0,0,0
2009_004165,0,0,0,0,0
2009_000303,0,0,0,1,0
2008_001475,1,0,0,0,0
2008_008337,1,0,0,0,1
2010_005914,0,0,1,0,0
2008_007004,0,0,0,0,0
2008_004525,0,0,1,0,0
2011_006685,1,0,0,0,0
2012_003240,1,0,0,0,0
2012_000991,1,0,0,0,0
2010_003395,0,0,0,0,0
2011_002385,0,0,0,0,0
2008_008479,1,0,0,0,0
2010_002935,0,0,0,0,0
2010_005082,0,0,0,1,0
2011_000592,0,0,0,0,0
2011_001854,0,0,0,0,0
2012_004249,1,0,0,0,0
2009_003144,0,0,0,0,0
2012_002638,1,0,0,0,0
2008_004243,1,0,0,0,0
2011_000586,1,0,0,0,0
2009_003150,1,0,0,0,0
2011_001840,0,0,0,0,0
2011_001698,1,1,0,0,1
2008_004257,0,0,0,1,0
2012_001325,1,0,0,0,0
2011_002391,0,0,0,0,0
2007_007930,0,0,1,0,0
2010_002921,0,0,0,0,0
2009_001747,0,0,0,0,0
2010_005096,0,0,0,0,0
2008_007986,1,0,0,0,0
2011_004086,1,0,0,0,0
2012_000985,1,0,0,0,0
2011_005398,1,0,0,0,0
2011_003931,1,0,0,0,0
2009_001021,0,0,0,0,0
2012_001443,1,0,0,0,0
2010_005928,0,0,0,0,0
2008_007038,1,0,0,0,0
2010_003381,1,1,0,0,0
2010_000688,1,0,0,0,0
2009_005247,1,0,0,0,0
2011_006691,1,0,0,0,0
2008_002140,1,0,0,0,0
2009_003636,1,1,0,0,0
2010_001596,0,0,1,0,0
2009_004159,1,0,0,0,0
2011_006849,1,0,0,0,0
2009_003805,0,0,0,0,0
2008_000964,0,0,0,0,0
2007_008430,1,0,0,0,0
2010_004363,0,0,0,0,0
2007_005114,1,0,0,0,0
2011_001673,0,1,0,0,0
2007_003565,0,0,0,0,0
2010_006574,1,0,0,0,0
2011_007202,1,0,0,0,0
2008_002801,1,0,0,0,0
2010_000111,0,0,0,0,0
2007_003571,0,0,0,0,0
2011_000579,0,0,0,0,1
2009_001960,0,0,1,0,0
2010_003418,0,0,0,0,0
2007_006409,1,0,0,0,0
2011_003716,1,0,0,0,0
2010_002060,0,0,1,0,0
2008_000970,1,0,0,0,0
2011_004079,1,0,0,0,0
2010_006206,1,0,0,0,0
2010_001569,0,0,0,0,0
2008_005808,1,0,0,0,1
2010_004439,1,0,0,0,1
2008_000780,1,0,0,0,0
2011_002420,1,1,0,0,0
2010_002048,0,1,0,0,0
2010_005727,0,0,0,0,0
2010_000887,0,0,0,0,0
2008_002197,0,1,0,0,0
2011_000237,1,0,0,0,0
2007_005896,1,0,0,0,0
2008_003289,1,0,0,0,0
2009_002299,0,1,0,0,0
2009_004830,1,1,0,0,0
2010_000139,1,0,0,0,0
2008_002829,1,0,0,0,0
2008_004280,0,0,0,0,1
2011_000551,0,0,0,0,0
2009_003187,0,0,0,0,1
2011_004737,1,0,0,0,0
2010_005041,1,1,0,0,0
2008_006497,1,0,0,0,0
2009_001948,0,0,0,1,0
2008_007789,1,0,0,0,0
2011_002346,0,0,0,0,0
2010_005055,0,0,0,0,0
2008_007945,0,0,0,0,0
2008_006483,1,1,0,0,0
2007_009706,0,0,0,0,0
2009_001784,0,0,0,0,0
2009_004824,0,1,0,0,0
2011_006134,1,0,0,0,0
2009_003193,0,0,0,0,1
2010_000893,0,0,0,0,1
2010_001555,0,0,0,1,0
2012_003297,1,0,0,0,0
2008_005834,0,0,0,0,0
2011_006652,1,0,0,0,0
2012_000946,1,0,0,0,0
2010_003342,0,0,1,0,0
2010_005733,1,1,0,0,0
2011_004045,1,0,0,0,0
2009_001792,0,0,1,0,0
2010_003432,0,1,0,0,0
2008_007953,0,0,0,0,0
2011_004735,1,0,0,0,0
2009_003185,0,0,0,0,0
2011_001895,1,0,0,0,0
2010_001225,0,0,0,0,0
2011_000553,1,0,0,0,0
2008_005822,0,1,0,0,0
2009_005292,0,0,0,0,0
2010_001543,1,0,1,0,0
2008_002195,1,0,0,0,0
2010_000885,0,0,0,0,0
2010_005725,0,0,0,0,0
2011_004053,1,0,0,0,0
2011_002422,1,0,0,0,0
2008_000782,0,0,0,0,0
2010_005731,0,0,0,0,0
2008_001488,1,0,0,0,0
2007_000720,0,0,1,0,0
2012_001482,1,0,0,0,0
2011_002436,1,0,0,0,0
2008_000796,1,0,0,0,0
2011_006650,1,0,0,0,0
2009_005286,1,0,0,0,0
2011_000221,1,0,0,0,0
2010_001557,0,0,0,0,0
2011_006888,1,0,0,0,0
2012_003295,1,0,0,0,0
2010_000891,1,0,0,0,0
2008_002181,1,0,0,0,0
2010_006238,1,0,0,0,0
2009_003191,1,0,0,0,0
2008_004296,0,0,0,0,0
2011_006136,1,0,0,0,0
2010_004349,0,1,0,0,0
2011_002350,0,0,0,0,0
2008_006481,0,0,0,0,0
2008_007947,0,1,0,0,0
2010_001219,1,0,0,0,0
2011_001671,0,0,0,0,0
2008_002817,1,0,0,0,0
2010_004361,1,0,0,0,0
2011_003066,1,0,0,0,0
2009_001976,0,0,0,0,0
2010_002710,0,0,0,1,0
2011_004709,1,0,0,0,0
2010_005719,0,0,0,0,0
2010_003368,0,0,0,0,0
2007_001416,0,0,0,0,0
2011_005371,1,0,0,0,0
2011_006678,1,0,0,0,0
2011_001117,0,0,0,0,0
2010_000661,0,0,0,1,0
2007_003201,0,0,0,0,0
2010_006210,1,0,0,0,0
2010_000675,0,0,0,1,0
2009_003813,0,0,0,0,0
2010_006204,1,0,0,0,0
2008_000972,1,0,0,0,0
2011_003714,1,0,0,0,0
2011_005365,1,0,0,0,0
2012_000978,1,0,0,0,0
2007_009738,1,0,0,0,0
2008_008490,0,0,0,0,0
2010_002704,1,0,0,0,0
2009_001962,0,0,1,0,0
2010_006562,1,0,0,0,0
2012_002809,1,0,0,0,0
2011_007214,1,0,0,0,0
2010_000113,0,0,0,0,1
2011_001665,0,0,0,0,0
2009_002258,0,0,0,0,0
2009_003146,0,0,0,0,0
2011_001856,0,0,0,0,0
2009_004629,0,0,0,0,1
2012_003524,1,0,0,0,0
2010_005080,0,0,0,0,0
2008_007990,1,0,0,0,0
2010_002937,0,0,0,0,0
2008_000027,0,1,0,0,0
2009_001751,0,0,0,0,0
2008_007748,0,0,0,0,0
2011_002387,0,0,0,0,0
2010_003397,0,0,1,0,0
2012_000993,1,0,0,0,0
2009_001037,0,0,0,1,0
2007_007098,0,0,0,1,0
2008_006330,0,0,0,0,0
2010_002089,0,0,1,0,0
2008_000999,0,0,0,1,0
2007_005857,0,0,0,0,0
2010_001580,1,0,0,0,0
2008_005639,0,0,0,0,0
2008_002156,1,0,0,0,0
2010_000846,0,0,1,0,0
2008_003248,1,0,0,0,0
2011_006687,1,0,0,0,0
2009_005251,0,0,0,1,0
2010_001594,0,0,0,0,0
2009_003634,0,0,0,0,0
2012_002148,1,0,0,0,0
2008_004533,1,0,0,0,0
2010_003383,0,0,0,0,0
2008_008309,0,0,0,0,0
2011_003933,1,0,0,0,0
2011_004084,1,0,0,0,0
2010_005094,0,0,0,0,0
2008_000033,0,0,0,0,0
2012_001327,1,0,0,0,0
2011_002393,1,0,0,0,0
2011_001842,1,0,0,0,0
2008_002624,0,0,0,0,0
2012_003530,1,0,0,0,0
2008_008447,0,0,0,0,0
2011_004912,1,0,0,0,0
2009_002264,0,0,0,0,0
2012_003518,1,0,0,0,0
2009_004173,0,0,0,0,0
2008_008321,0,0,0,0,0
2012_001469,1,0,0,0,0
2008_007012,0,0,1,0,0
2008_008335,1,0,0,0,0
2008_007006,0,0,0,0,0
2008_000769,1,0,0,0,0
2008_005611,0,0,0,0,0
2011_006877,1,0,0,0,0
2009_003608,0,0,0,0,0
2009_005279,1,1,0,0,0
2012_002612,1,0,0,0,0
2008_004269,1,0,0,0,0
2009_004601,0,0,0,0,0
2007_009923,0,0,0,1,0
2009_001779,0,0,0,0,0
2008_008453,0,0,0,0,0
2008_007760,0,0,0,0,0
2011_004906,1,0,0,0,0
2011_002620,0,0,0,0,0
2010_003156,1,0,0,0,0
2010_002248,0,0,1,0,0
2010_005527,1,0,0,0,0
2012_003083,1,0,0,0,0
2011_000037,0,0,0,0,0
2007_004988,0,0,0,0,0
2011_001329,0,0,0,0,0
2008_003089,1,0,0,0,0
2011_006320,1,0,0,0,0
2009_002099,0,0,0,0,0
2008_004080,0,1,0,0,0
2009_003387,0,1,0,0,0
2011_004537,1,0,0,0,0
2010_005241,0,0,0,1,0
2011_003258,1,0,0,0,0
2007_000250,0,0,0,0,0
2009_000856,1,0,1,0,0
2010_003630,1,0,0,0,0
2008_007589,0,0,0,1,0
2009_001590,1,0,0,0,0
2011_002152,1,0,0,0,0
2010_006984,1,0,0,0,0
2011_000745,1,0,0,0,0
2008_002383,0,0,0,0,0
2012_003097,1,0,0,0,0
2009_002933,0,1,0,0,0
2012_002389,1,0,0,0,0
2009_005084,0,0,0,0,0
2008_001852,1,0,0,0,0
2012_001680,1,0,0,0,0
2011_004245,1,0,0,0,0
2012_001858,1,0,0,0,0
2010_006012,1,1,0,0,0
2010_000463,1,0,0,0,0
2011_001315,0,0,0,0,0
2010_002274,1,0,0,0,0
2010_002512,0,0,0,1,0
2010_004163,0,0,1,0,0
2008_006873,1,0,0,0,0
2007_005314,0,0,0,0,0
2011_001473,1,0,0,0,0
2011_007002,1,0,0,0,0
2011_006308,1,0,0,0,0
2011_001467,1,0,0,0,0
2011_007016,1,0,0,0,0
2010_006760,1,0,0,0,0
2010_003618,1,0,0,0,0
2011_005601,1,0,0,0,0
2011_003516,1,0,0,0,0
2007_008142,1,0,0,0,0
2010_000477,0,0,0,0,0
2008_004725,0,0,0,0,0
2011_006485,1,0,0,0,0
2009_003422,1,0,0,0,0
2012_003040,1,0,0,0,0
2010_004822,0,0,0,1,0
2008_001885,0,0,0,1,0
2012_001657,1,0,0,0,0
2011_002185,0,0,0,0,0
2008_008679,0,1,0,0,0
2009_000895,0,0,0,0,0
2012_001131,1,0,0,0,0
2009_001553,1,0,1,0,0
2011_005832,1,0,0,0,0
2008_006654,0,0,0,0,0
2012_004049,1,0,0,0,0
2010_006953,1,0,0,0,0
2012_003732,1,0,0,0,0
2008_005349,0,1,0,0,0
2009_003350,0,0,0,1,0
2011_001498,0,0,0,0,0
2011_002191,1,0,0,0,0
2012_001125,1,0,0,0,0
2008_006898,0,0,0,0,0
2010_004188,0,0,0,0,0
2011_005826,1,0,0,0,0
2010_004836,0,0,0,0,0
2008_001649,1,0,0,0,0
2009_001221,0,0,0,0,0
2010_000488,0,0,0,1,0
2009_002728,0,0,1,0,0
2008_002340,1,0,0,0,0
2009_003436,0,0,0,0,0
2009_004359,1,0,0,0,0
2010_001796,0,0,0,0,0
2008_001661,1,0,0,0,0
2008_008123,0,0,0,0,0
2008_004719,0,0,0,0,0
2008_003076,1,0,0,0,0
2010_001966,1,1,0,0,0
2008_002368,0,1,0,0,0
2009_004371,0,0,0,0,0
2008_005361,0,1,1,0,0
2009_004417,0,0,0,0,0
2012_004075,1,0,0,0,0
2009_003378,0,0,0,0,0
2009_002066,1,0,0,0,0
2012_002404,1,0,0,0,0
2008_007576,1,0,0,0,0
2008_000219,0,0,0,0,0
2008_006668,0,0,0,0,0
2008_001113,1,0,0,0,0
2012_000207,1,0,0,0,0
2009_004403,1,0,1,0,0
2008_005375,0,0,0,0,0
2012_004061,1,0,0,0,0
2009_002072,0,0,0,0,0
2008_003704,0,0,0,1,0
2012_002376,1,0,0,0,0
2009_002714,0,0,0,0,0
2008_003062,1,0,0,0,0
2012_003068,1,0,0,0,0
2009_000103,0,0,0,0,0
2011_004325,1,0,0,0,0
2012_001938,1,0,0,0,0
2008_006085,0,0,0,0,0
2010_004995,1,1,0,0,0
2008_001932,1,0,0,0,0
2011_002754,0,0,0,0,0
2011_006532,1,0,0,0,0
2008_004692,1,0,0,0,0
2010_001635,1,0,1,0,0
2009_002853,0,0,0,0,1
2008_003843,1,0,0,0,0
2011_000625,1,0,0,0,0
2012_003849,1,0,0,0,0
2011_006254,1,0,0,0,0
2008_000392,1,0,0,0,0
2010_003744,1,0,0,0,0
2012_000398,1,0,0,0,0
2007_008778,1,0,0,0,0
2011_004443,1,0,0,0,0
2011_002026,1,0,0,0,0
2012_001092,1,0,0,0,0
2011_005991,1,0,0,0,0
2010_003988,0,0,0,1,0
2008_001098,1,0,0,0,0
2011_004457,1,0,0,0,0
2012_003685,1,0,0,0,0
2009_004588,0,0,0,0,0
2011_000631,0,0,0,0,0
2010_001147,0,0,0,1,0
2007_005248,1,0,0,0,0
2009_002847,0,0,1,0,0
2009_003581,1,0,0,0,0
2009_000088,0,0,1,0,0
2011_004331,1,0,0,0,0
2011_002740,1,0,0,0,0
2008_001926,0,0,0,0,0
2011_001261,0,1,0,0,0
2008_004876,0,1,0,0,0
2012_001904,1,0,0,0,0
2011_003476,1,0,0,0,0
2008_006907,0,1,0,0,0
2010_004017,0,0,1,0,0
2010_005309,0,0,0,0,0
2007_007477,0,0,0,0,0
2010_006600,1,0,0,0,0
2007_003611,1,0,0,0,0
2011_001507,0,0,0,0,0
2012_003875,1,0,0,0,0
2010_002472,0,0,0,1,0
2011_003304,1,0,0,0,0
2012_001910,1,0,0,0,0
2007_001774,0,0,0,1,0
2008_008080,0,0,0,0,1
2010_004765,0,0,0,0,0
2011_005013,1,0,0,0,0
2010_000503,1,1,0,0,0
2008_004862,1,1,0,0,1
2007_003188,1,0,0,0,1
2011_000180,0,0,0,0,0
2009_002890,0,0,0,0,0
2008_002220,1,0,0,0,0
2009_002648,0,0,0,0,0
2009_005127,0,0,0,0,0
2011_002797,1,0,0,0,0
2008_007358,0,0,1,0,0
2008_000437,0,0,0,0,0
2008_001729,1,0,0,0,0
2008_006046,0,0,0,0,0
2010_002499,0,0,1,0,0
2008_006720,0,0,0,0,0
2011_005946,1,0,0,0,0
2009_001427,1,0,0,0,0
2012_001045,1,0,0,0,0
2008_004137,1,0,0,0,0
2011_006297,1,0,0,0,0
2008_003658,1,0,0,0,0
2011_007189,1,0,0,0,0
2009_003230,0,0,0,0,0
2012_003652,1,0,0,0,0
2008_004123,1,0,0,0,0
2010_006833,1,0,0,0,0
2011_006283,1,0,0,0,0
2009_003224,0,0,0,0,1
2012_004129,1,0,0,0,0
2008_003894,0,0,0,0,0
2010_001184,1,0,0,0,0
2011_005952,1,0,0,0,0
2011_004494,1,0,0,0,0
2009_001433,1,0,0,0,0
2008_000345,0,0,0,1,0
2008_008719,1,0,0,0,0
2012_001051,1,0,0,0,0
2012_001737,1,0,0,0,0
2009_001355,0,0,0,0,0
2008_000423,1,0,0,0,0
2010_005484,0,0,0,0,0
2010_004942,1,1,0,0,0
2008_006052,1,0,0,0,0
2012_003120,1,0,0,0,0
2011_000194,1,0,1,0,0
2009_003542,0,0,0,0,0
2008_002234,0,0,0,1,0
2009_005133,0,1,0,0,0
2008_007364,0,1,0,0,0
2008_008057,0,0,0,0,0
2009_000063,1,0,0,0,0
2008_001715,0,0,0,0,0
2012_000401,1,0,0,0,0
2009_004205,1,0,0,0,0
2012_003108,1,0,0,0,0
2008_005573,0,0,0,0,0
2009_002674,0,0,0,0,0
2012_002216,1,0,0,0,0
2012_002570,1,0,0,0,0
2009_002112,1,0,0,0,0
2012_004101,1,0,0,0,0
2008_005215,1,0,0,0,0
2009_000705,0,0,0,0,0
2008_001073,1,0,0,0,0
2008_007402,1,0,0,0,0
2008_006708,1,0,0,0,0
2008_008725,1,0,0,0,1
2012_004115,1,0,0,0,0
2009_003218,0,0,0,0,0
2008_005201,1,1,0,0,1
2008_005567,1,0,0,0,0
2009_004211,0,0,0,0,0
2008_002208,0,0,0,0,0
2010_001806,0,0,0,0,0
2008_004679,1,0,0,0,0
2008_008043,0,1,0,0,0
2009_001369,0,0,0,1,0
2011_002967,1,0,0,0,0
2012_000415,1,0,0,0,0
2008_007827,1,0,0,0,0
2007_007649,1,0,0,0,0
2011_002230,0,0,0,0,0
2007_007891,1,0,0,0,0
2010_003546,0,0,0,0,0
2010_004229,0,0,0,0,0
2008_000190,0,0,0,0,0
2010_002880,1,0,0,0,0
2008_003499,0,0,0,1,0
2009_004946,0,0,0,0,0
2011_001739,0,0,0,0,0
2011_000427,1,0,0,0,0
2010_001351,0,0,0,1,0
2012_003493,1,0,0,0,0
2008_002787,1,0,0,0,1
2012_002955,1,0,0,0,0
2010_006358,1,0,0,0,0
2011_000341,1,0,0,0,0
2007_003349,0,0,0,0,0
2010_000729,0,0,0,0,0
2008_004490,0,0,0,1,0
2008_005956,0,0,0,0,0
2009_001180,0,0,0,0,0
2011_002556,1,0,0,0,0
2010_003220,1,0,0,0,0
2011_004127,1,0,0,0,0
2010_005651,0,0,0,0,0
2012_000830,1,0,0,0,0
2011_003884,1,0,0,0,0
2009_001194,0,0,0,0,1
2011_002542,1,0,0,0,0
2011_004133,1,0,0,0,0
2009_003783,0,0,0,1,0
2011_006724,1,0,0,0,0
2012_002799,1,0,0,0,0
2011_000433,1,0,0,0,0
2008_002793,0,0,0,1,0
2012_002941,1,0,0,0,0
2010_005123,0,1,0,0,0
2008_007833,1,0,0,0,1
2011_004655,1,0,0,0,0
2012_001290,1,0,0,0,0
2011_002224,0,1,0,0,0
2010_000073,0,1,0,0,0
2011_001705,0,0,0,0,0
2012_002969,1,0,0,0,0
2009_001802,0,0,0,0,0
2011_005563,1,0,0,0,0
2010_004573,1,0,0,1,0
2011_005205,1,0,0,0,0
2008_008296,0,0,0,0,0
2010_002102,0,0,0,0,0
2011_003674,1,0,0,0,0
2010_006364,1,0,0,0,0
2010_000715,0,0,0,0,0
2009_003973,0,0,0,0,0
2011_000369,0,0,0,0,0
2011_006718,1,0,0,0,0
2010_004567,1,0,0,0,0
2008_000806,1,0,0,0,0
2011_003106,1,0,0,0,0
2009_001816,0,0,0,0,0
2011_002218,0,0,0,0,0
2011_005577,1,0,0,0,0
2010_004201,0,0,0,0,0
2007_002719,1,0,0,0,0
2008_002977,0,1,0,0,0
2010_000067,0,0,0,1,0
2010_006416,1,0,0,0,0
2011_001922,1,0,0,0,0
2009_003032,0,0,0,0,0
2011_006095,1,0,0,0,0
2012_001247,1,0,0,0,0
2010_003585,1,1,0,0,1
2009_001625,0,0,0,0,0
2010_002843,1,0,0,0,0
2011_004682,1,0,0,0,0
2008_006522,0,1,0,0,0
2008_006244,0,1,0,0,0
2010_005692,0,0,0,0,0
2012_001521,1,0,0,0,0
2008_008269,0,0,0,0,0
2008_004453,0,0,0,0,0
2007_002094,0,0,0,0,0
2011_000382,0,0,0,0,0
2012_003336,1,0,0,0,0
2008_002036,1,0,1,0,0
2010_000926,0,0,1,0,0
2011_000396,0,0,0,0,0
2012_003322,1,0,0,0,0
2008_006250,1,0,0,0,0
2009_000249,1,0,0,1,0
2010_004598,0,0,0,0,0
2011_002581,1,0,0,0,0
2010_002857,0,0,1,0,0
2009_001631,0,0,0,0,0
2010_001386,0,0,0,1,0
2009_004749,0,0,0,0,0
2012_003444,1,0,0,0,0
2007_004397,1,0,0,0,0
2008_002750,1,0,0,0,0
2012_002982,1,0,0,0,0
2009_002338,1,0,0,0,1
2008_002988,1,0,0,0,0
2010_000098,0,0,1,0,0
2008_004321,1,0,0,0,0
2008_008533,0,0,0,0,0
2011_004866,1,0,0,0,0
2008_001271,1,0,0,0,0
2009_004761,1,0,0,0,0
2012_004303,1,0,0,0,0
2008_002778,0,0,0,0,0
2008_003466,0,0,0,0,0
2008_003300,0,1,0,0,0
2009_002476,0,0,1,0,0
2009_003768,1,0,0,0,0
2011_006917,1,0,0,0,0
2009_004007,1,0,0,0,0
2008_000609,1,0,0,0,0
2008_007166,0,0,0,0,0
2010_005876,1,0,0,0,0
2012_000617,1,0,0,0,0
2008_001503,1,0,0,0,0
2008_008241,0,0,0,0,0
2008_005003,0,0,0,1,0
2012_004317,1,0,0,0,0
2008_003472,1,0,0,0,0
2012_002766,1,0,0,0,0
2008_008527,0,0,0,0,0
2011_004872,1,0,0,0,0
2009_000513,0,0,0,0,0
2012_000171,1,0,0,0,0
2009_004012,0,0,1,0,0
2008_005764,0,0,0,0,0
2012_000616,1,0,0,0,0
2009_000512,0,0,1,0,0
2008_001264,0,0,0,0,0
2011_004873,1,0,0,0,0
2008_008526,1,0,0,0,0
2009_002305,1,0,0,0,0
2007_002903,0,0,0,0,0
2008_004308,1,0,0,0,0
2008_003467,1,0,0,0,0
2009_002311,0,0,0,1,0
2012_004302,1,0,0,0,0
2008_005016,1,0,1,0,0
2009_004760,0,0,0,0,0
2009_001618,0,0,0,0,0
2010_005877,0,0,0,0,0
2008_007167,1,1,0,0,0
2008_008254,0,0,0,0,0
2008_001516,1,0,0,0,0
2009_000260,0,0,0,0,0
2012_000602,1,0,0,0,0
2008_005770,0,0,0,1,0
2011_006916,1,0,0,0,0
2009_002477,1,0,0,0,0
2008_000620,1,0,1,0,0
2011_003846,1,0,0,0,0
2009_000248,1,0,0,0,0
2012_003323,1,0,0,0,0
2008_005758,1,0,0,0,0
2011_000397,0,0,0,0,0
2010_000927,0,0,0,0,0
2008_002037,1,0,1,0,0
2008_005980,0,0,1,0,0
2008_003329,1,1,0,0,1
2010_000099,0,0,0,1,0
2009_004990,0,0,0,0,0
2009_002339,0,0,0,0,0
2012_002983,1,0,0,0,0
2008_002751,1,0,0,0,0
2011_001937,1,0,0,0,1
2012_003445,1,0,0,0,0
2009_004748,0,1,0,0,0
2011_004697,1,0,0,0,0
2007_006581,0,1,0,0,1
2010_002856,0,0,1,0,0
2011_005589,1,0,0,0,0
2012_001252,1,0,0,0,0
2008_007629,0,0,0,0,0
2008_006523,0,0,0,0,0
2010_002842,0,0,0,0,0
2012_001246,1,0,0,0,0
2009_004984,0,0,0,0,1
2009_003033,0,0,0,0,0
2011_000383,1,0,0,0,0
2008_002023,1,0,0,0,0
2008_004452,0,0,0,0,0
2011_002594,0,0,0,1,0
2008_008268,0,0,0,0,0
2012_001520,1,0,0,0,0
2008_000634,1,0,0,0,0
2010_005678,0,0,0,0,0
2010_002117,0,0,0,0,0
2009_003966,0,0,0,0,0
2011_000368,1,0,0,0,0
2010_006417,1,0,0,0,0
2011_001710,1,0,0,0,0
2009_001817,0,0,0,0,0
2010_002665,0,0,0,0,0
2007_008547,0,0,0,0,0
2010_000072,0,0,1,0,0
2007_005705,0,0,0,0,0
2011_001062,1,1,0,0,0
2010_006365,1,0,0,0,0
2011_003675,1,0,0,0,0
2008_008297,0,0,0,0,0
2012_000819,1,0,0,0,0
2008_005943,0,0,0,1,0
2011_006725,1,0,0,0,0
2010_001422,1,0,1,0,0
2010_005644,0,0,1,0,0
2011_004132,1,0,0,0,0
2011_002543,0,0,0,0,1
2009_001195,0,0,0,0,0
2011_003885,1,0,0,0,0
2008_000185,1,1,0,0,0
2012_001291,1,0,0,0,0
2011_004654,1,0,0,0,0
2008_002792,1,0,0,0,0
2010_001344,0,0,0,1,0
2011_000432,0,1,0,0,0
2012_002798,1,0,0,0,0
2009_004953,0,0,0,1,0
2012_003492,1,0,0,0,0
2011_000426,0,0,0,1,0
2009_004947,0,0,0,0,0
2011_006057,1,0,0,0,0
2008_003498,0,1,0,0,0
2010_002881,1,0,1,0,0
2008_000191,1,0,0,0,1
2010_004228,0,1,0,0,0
2007_009665,1,0,0,0,0
2010_003547,0,0,0,0,0
2007_007890,0,0,0,0,0
2011_004898,1,0,0,0,0
2007_001239,0,0,1,0,0
2010_002659,0,0,1,0,0
2011_004640,1,0,0,0,0
2010_005136,0,0,0,0,0
2010_005888,0,0,0,0,0
2011_003891,1,0,0,0,0
2009_001181,1,0,0,0,1
2012_000825,1,0,0,0,0
2011_005238,1,0,0,0,0
2008_005957,1,0,0,0,0
2009_002488,0,0,0,0,1
2009_003219,0,0,0,0,0
2012_004114,1,0,0,0,0
2008_003671,1,0,0,0,0
2009_002107,1,0,0,0,0
2008_008724,0,0,0,0,1
2008_007417,0,0,1,0,0
2008_000378,0,0,0,0,0
2008_001066,1,0,0,0,0
2010_003976,0,0,0,1,0
2012_000372,1,0,0,0,0
2011_002966,1,0,0,0,0
2009_001368,0,0,1,0,0
2012_002203,1,0,0,0,0
2008_004678,1,1,0,0,0
